1,2525205612182617; 1,896533489227295
1,4889395236968994; 1,763519287109375
2,4168219566345215; 2,807065486907959
2,645416498184204; 2,9762794971466064
2,965634822845459; 4,017058610916138
2,751161813735962; 3,9969472885131836
2,084489345550537; 6,248150825500488
2,0774548053741455; 5,3465657234191895
2,0797669887542725; 6,323300361633301
2,298530101776123; 5,894366979598999
2,785200595855713; 6,841471910476685
2,581880807876587; 8,323906421661377
2,9451816082000732; 9,568881034851074
3,136054515838623; 9,288180351257324
3,547602653503418; 4,224100351333618
2,921769618988037; 8,127787590026855
3,9127609729766846; 7,965585708618164
3,654282569885254; 8,068039178848267
3,362405776977539; 9,239909648895264
2,993765354156494; 7,395007610321045
2,762765407562256; 5,393898248672485
0,16919565200805664; 5,8305559158325195
0,06575441360473633; 8,812656164169312
1,9430408477783203; 7,142752408981323
2,0522398948669434; 7,030018091201782
2,336839437484741; 9,139015197753906
2,3977606296539307; 7,7920660972595215
0,21639037132263184; 7,764833688735962
2,6745197772979736; 7,972126483917236
2,8602514266967773; 7,628402948379517
2,7100906372070312; 8,193024396896362
3,483940839767456; 10,689154386520386
3,1105260848999023; 9,83456826210022
0,26115894317626953; 10,428836822509766
0,12019777297973633; 5,319711923599243
0,25749826431274414; 6,320761680603027
0,1836380958557129; 5,367147207260132
0,1412982940673828; 5,601395606994629
0,042267560958862305; 4,8397369384765625
0,038585662841796875; 2,9968295097351074
0,19335412979125977; 2,3424112796783447
0,2779045104980469; 3,066945791244507
0,16923189163208008; 1,217682123184204
0,10753750801086426; 1,0183336734771729
0,11004996299743652; 0,604424238204956
0,10592532157897949; 0,5589172840118408
0,0824732780456543; 0,7409110069274902
0,07133889198303223; 0,8255462646484375
0,0713338851928711; 0,43886232376098633
0,0656883716583252; 0,6603002548217773
0,059433937072753906; 0,43648791313171387
0,03216910362243652; 0,4981567859649658
0,028303146362304688; 0,22382473945617676
0,019181013107299805; 0,5817553997039795
0,014014005661010742; 0,3487377166748047
0,0643315315246582; 0,871025800704956
0,054657697677612305; 0,35331177711486816
0,07497549057006836; 0,964583158493042
0,06162762641906738; 0,3352630138397217
0,06245756149291992; 0,6845951080322266
0,08794593811035156; 0,9430015087127686
0,06602334976196289; 0,6183578968048096
0,04805588722229004; 0,985630989074707
0,07035303115844727; 0,3449726104736328
0,01683640480041504; 0,5018599033355713
0,08696722984313965; 0,6767363548278809
0,060484886169433594; 0,49078845977783203
0,04262566566467285; 0,6331632137298584
0,05972552299499512; 0,45546507835388184
0,022534608840942383; 0,22140073776245117
0,012481212615966797; 0,26781582832336426
0,017211437225341797; 0,12243199348449707
0,03572559356689453; 0,4209005832672119
0,013479232788085938; 0,256103515625
0,0209958553314209; 0,14950942993164062
0,018943309783935547; 0,45525646209716797
0,056089162826538086; 0,3965132236480713
0,027653217315673828; 0,37166619300842285
0,042473554611206055; 0,6951711177825928
0,07120108604431152; 0,5943787097930908
0,03563547134399414; 0,7078964710235596
0,08283472061157227; 0,9216122627258301
0,10153675079345703; 1,1966774463653564
0,10861730575561523; 0,7049875259399414
0,06604242324829102; 0,7248926162719727
0,0911550521850586; 1,3308346271514893
0,11411285400390625; 0,8054258823394775
0,05045747756958008; 0,514629602432251
0,05492353439331055; 0,5130257606506348
0,049120187759399414; 0,6539545059204102
0,03237748146057129; 0,46320080757141113
0,0649876594543457; 0,6009879112243652
0,0375673770904541; 0,45267486572265625
0,06474947929382324; 0,5969581604003906
0,032874107360839844; 0,546736478805542
0,05211472511291504; 0,41640639305114746
0,03238248825073242; 0,36396002769470215
0,03879833221435547; 0,5054624080657959
0,042269229888916016; 0,8816981315612793
0,050836801528930664; 0,6458508968353271
0,09833145141601562; 0,8695738315582275
0,06370663642883301; 0,6611649990081787
0,07202458381652832; 0,5213606357574463
0,06053757667541504; 0,34802746772766113
0,01212453842163086; 0,35082578659057617
0,03642082214355469; 0,7328557968139648
0,06498479843139648; 0,3848097324371338
0,028554201126098633; 0,30021023750305176
0,040598392486572266; 0,6687932014465332
0,06917095184326172; 0,6465673446655273
0,04559826850891113; 0,7035048007965088
0,07916045188903809; 0,6698541641235352
0,09200596809387207; 0,8957924842834473
0,09423828125; 0,9965572357177734
0,09446358680725098; 0,6413731575012207
0,10099935531616211; 0,6744437217712402
0,09583330154418945; 0,7915215492248535
0,08832478523254395; 1,7348620891571045
0,055370330810546875; 1,1708035469055176
